project_id,recommended_for_research,donor,title,year,flow_class,description,crs_sector_code,crs_sector_name,SCA_Sector ,status,intent,flow,all_recipients,recipient_condensed,usd_defl_2017,umbrella_project,year_uncertain,sources,sources_count,funding_agency,implementing_agency,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts
54517,TRUE,China,$3.7 million Chinese Government financing for rehabilitation of the pump station 'Raish Khakent-1' in Andijan oblast,2008,Vague (Official Finance),"The Chinese government provided financing of $3.7 million to Uzbekistan for the rehabilitation of the pump station 'Raish Khakent-1' in Andijan oblast, as reported in Uzbekistan's 2008 IMF report. Current project status and financing details are unknown. STAFF_NOTE: Project was recorded in Uzbekistan's 2008 IMF report but loan could have been committed earlier, so year is marked uncertain. No further sources could by found to confirm this project.",140,Water Supply and Sanitation,IMP INFRA,Pipeline: Commitment,Development,Loan (excluding debt rescheduling),Uzbekistan,Uzbekistan,4884685.417,FALSE,TRUE,"https://www.imf.org/en/Publications/CR/Issues/2016/12/31/Republic-of-Uzbekistan-Poverty-Reduction-Strategy-Paper-21636, Other Official Source (non-Donor, non-Recipient)",1,,,,,3700000,USD,0.757469455,1,3700000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,Andijan oblast,
54516,TRUE,China,$6 million in Chinese Government financing for rehabilitation of pump station Gulbakhor 1st stage in Andijan oblast,2008,Vague (Official Finance),"The Chinese government provided financing of $6 million to Uzbekistan for the rehabilitation of the pump station Gulbakhor 1st stage in Andijan oblast, as reported in Uzbekistan's 2008 IMF report. Current project status and financing details are unknown. STAFF_NOTE: Project was recorded in the 2008 IMF report but loan could have been committed earlier, so year is marked uncertain. No other sources could be found to confirm this project.",140,Water Supply and Sanitation,IMP INFRA,Pipeline: Commitment,Development,Loan (excluding debt rescheduling),Uzbekistan,Uzbekistan,7921111.487,FALSE,TRUE,"https://www.imf.org/en/Publications/CR/Issues/2016/12/31/Republic-of-Uzbekistan-Poverty-Reduction-Strategy-Paper-21636, Other Official Source (non-Donor, non-Recipient)",1,,,,,6000000,USD,0.757469455,1,6000000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,Andijan oblast,
54520,TRUE,China,$8.1 million Chinese Government financing for improvement of the meliorative network of arable land of central Ferghana,2008,Vague (Official Finance),"In 2008, the Chinese government provided financing of $8.1 million to Uzbekistan for the improvement of the meliorative network of arable land of central Ferghana. The total budget for the project is $20.5 million. Current project status is unknown. STAFF_NOTE: Project was recorded in Uzbekistan's 2008 IMF report but loan could have been committed earlier, so year is marked uncertain. Flow type assumed to be loan, but project details could not be confirmed with any additional sources.",310,"Agriculture, Forestry and Fishing",IMP INFRA,Pipeline: Commitment,Development,Loan (excluding debt rescheduling),Uzbekistan,Uzbekistan,10693500.51,FALSE,TRUE,"https://www.imf.org/en/Publications/CR/Issues/2016/12/31/Republic-of-Uzbekistan-Poverty-Reduction-Strategy-Paper-21636, Other Official Source (non-Donor, non-Recipient)",1,,,,,8100000,USD,0.757469455,1,8100000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,Ferghana,
38914,TRUE,China,Bandaraniake Memorial International Conference Hall (BMCIH) Maintenance and Development,2007,ODA-like,"In 2007, China agreed to provide a USD 7.2 million grant for the maintenance and development of the Bandaranaike Memorial International Conference Hall (BMICH) (see page 353 of the 2007 Sri Lanka Ministry of Finance document). In June 2010, Chinese Ambassador to Sri Lanka Yang Xiuping visited the ongoing reconstruction project, and the completion ceremony for the maintenance project was held on 24 October 2013. Although the signing of an official financing agreement is not mentioned in any documents, the commitment year has been coded as 2007 because that is the earliest Sri Lanka Ministry of Finance Annual Report that mentions Chinese financing for the 'Maintenance Requirements at the BMICH'. The 2008 Annual Report from the Ministry of Finance refers to this funding as a loan, but all other documents, including the 2007 Annual Report, refer to the funding as a grant; and for this reason, the flow type has been coded as a grant. This project is related to project ID #33192, which captures the 2003 construction of the Sirimavo Bandaranaike Memorial Exhibition Centre in memory of Late Sirimavo Bandaranaike with a free grant provided by China.",320,"Industry, Mining, Construction",IMP INFRA,Completion,Development,Grant,Sri Lanka,Sri Lanka,11221207.68,FALSE,FALSE,"http://lk.china-embassy.org/chn/xwdt/t707022.htm, Government Source (Donor/Recipient); http://www.bmich.lk/?pg=pressroom&content=pressrelease&prID=30, Government Source (Donor/Recipient); http://www.treasury.gov.lk/reports/annualreport/2012/6-FinacingBudget.pdf, Government Source (Donor/Recipient); http://lk.chineseembassy.org/chn/xwdt/t1093027.htm, Government Source (Donor/Recipient); http://lk.mofcom.gov.cn/article/jmxw/201310/20131000368392.shtml, Government Source (Donor/Recipient); http://www.bmich.lk/?pg=corporateinfo&content=history , Implementing/Intermediary Agency Source; http://usa.chinadaily.com.cn/world/2013-11/17/content_17111140.htm . , Media Report, including Wikileaks; https://www.tamilnet.com/art.html?catid=13&artid=31955, Media Report, including Wikileaks; http://defence.pk/threads/sri-lanka-china-signed-six-agreements.61555/ , Other Official Source (non-Donor, non-Recipient); http://www.thehindu.com/news/international/committed-to-sri-lankas-development-china/article454063.ece , Media Report, including Wikileaks; https://books.google.com.sg/books?id=KQkVAgAAQBAJ&pg=PA243&lpg=PA243&dq=power+sets+imported+from+China,+sri+lanka&source=bl&ots=R3-6hB-htV&sig=Aqw75w4v-Ld8ceyQcC8pXcZ4jNQ&hl=en&sa=X&ved=0CDUQ6AEwBGoVChMI-buwp7GWxgIVEC68Ch1OOQD1#v=onepage&q=power%20sets%20imported%20from%20China%2C%20sri%20lanka&f=false, Other Academic (Working Paper, Dissertation); https://global.factiva.com/aa/?ref=DAINSL0020100612e66c0002u&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.erd.gov.lk/publicweb/budget2008/BD2008_ENG.pdf, Government Source (Donor/Recipient); http://www.treasury.gov.lk/documents/10181/12870/2007/ca29c184-902c-49ed-b751-229a51aef843, Government Source (Donor/Recipient); http://www.treasury.gov.lk/documents/10181/12870/2008/35a66f52-d5b4-4868-b1a6-f9e2e747131d, Government Source (Donor/Recipient)",15,,,,,7200000,USD,0.641642166,1,7200000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,Colombo,
54271,TRUE,China,Bank of China offers bank guarantee for the Bishek-Kara-Balta road in Kyrgyzstan,2017,ODA-like,"In 2017, the Hunan Branch of the Bank of China agreed to give a bank guarantee to renovate the section of road between Bishkek-Kara-Balta, however details of this arrangement are unclear. The Kyrgyz Ministry of Transport and Roads offered $70,239,899 to China Railway No. 5 Engineering Group Co. for three years to implement. The project was funded by the Asia Development Bank as part of a larger sum for the implementation of this road of $100 million ($65 million in loans and $35 million granted). As of March 8, 2019, the project was delayed but being implemented.",210,Transport and Storage,IMP INFRA,Implementation,Development,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=CEASEN0020170331ed3v0008e&cat=a&ep=ASE, Media Report, including Wikileaks; https://www.adb.org/sites/default/files/project-document/177568/45169-001-iee-05.pdf, Other Official Source (non-Donor, non-Recipient); https://www.adb.org/sites/default/files/linked-documents/45169-001-ieeab.pdf, Other Official Source (non-Donor, non-Recipient); https://akipress.com/news:617081/, Media Report, including Wikileaks; http://kabar.kg/eng/news/bishkek-kara-balta-road-will-be-rehabilitated-by-china-railway/, Media Report, including Wikileaks",5,,"China Railway No. 5 Engineering Group Co. Ltd ; Kyrgyzstan Ministry of Transport and Roads, Government Agency","Kyrgyzstan Ministry of Transport and Roads, Government Agency",1,,,,,,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,,,,,,Bishkek--Kara-Balta,
53767,TRUE,China,CPEC project - Zhob Quetta (N-50),2017,Vague (Official Finance),"China-Pakistan Transport Joint Working group agreed to include upgrades of a section of the Zhob (兹霍布) Quetta (奎塔) (N-50) Highway as a short term project. The section is 331 km. Hiring of Consultancy for feasibility and design initiated. As of 2019 April, land acquisition along existing road is under progess.",320,"Industry, Mining, Construction",IMP INFRA,Implementation,Development,Vague TBD,Pakistan,Pakistan,663789221.9,FALSE,TRUE,"http://cpec.gov.pk/project-details/86, Implementing/Intermediary Agency Source; http://www.finance.gov.pk/survey/chapters_18/13-Transport_and_Communications.pdf, Government Source (Donor/Recipient); https://kknews.cc/zh-my/news/zgnglbl.html, Media Report, including Wikileaks",3,,,,,70000000000,PKR,1,105.4551621,663789221.9,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,
40094,TRUE,China,China EXIM Bank loans Uzbekistan 70 million USD for gas network construction,2010,Vague (Official Finance),"In June 2010, China Exim Bank and Uzpromstroybank signed a loan agreement for 70 million USD to modernize the gas distribution network in Uzbekistan during the state visit of the Chinese President Hu Jintao to Uzbekistan. The loan will be used for introduction of the system on management and technologic communication of gas transport network (SCADA) worth 77.4 million USD, extending the system with 2,000 km of fiber optic line. ",230,Energy Generation and Supply,IMP INFRA,Pipeline: Commitment,Development,Loan (excluding debt rescheduling),Uzbekistan,Uzbekistan,84306636.32,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=UZBDAY0020100611e66b0002u&cat=a&ep=ASI, Media Report, including Wikileaks",1,"Export-Import Bank of China, Government Agency",,,,70000000,USD,0.830302371,1,70000000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,,
53787,TRUE,China,China EXIMbank loans $79m for the construction of 500 kV power transmission line,2017,ODA-like,"In September 2017, the government of Tajikistan signed an agreement with China's Exim bank for a $79 million loan on preferential terms for the reconstruction of 500 kilowatt (KW) power transmission line. STAFF_NOTE: Another agreement reached at this time was a US$230 million loan to finance the building of a new parliament building, which is reported in project #53786. ",230,Energy Generation and Supply,IMP INFRA,Pipeline: Commitment,Development,Loan (excluding debt rescheduling),Tajikistan,Tajikistan,79000000,FALSE,FALSE," http://pubdocs.worldbank.org/en/255561514558133917/Tajikistan-CEU-Fall-2017-eng.pdf, Other Official Source (non-Donor, non-Recipient); http://documents.worldbank.org/curated/en/963071514451761441/pdf/122285-WP-Tajikistan-PUBLIC.pdf, Other Official Source (non-Donor, non-Recipient); https://eurasianet.org/tajikistan-president-returns-from-china-trip-with-310m, Media Report, including Wikileaks; http://investcom.tj/en/investments/foreign-aid/184-current-projects.html, Government Source (Donor/Recipient); https://akipress.com/news:596374/, Media Report, including Wikileaks; http://country.eiu.com/article.aspx?articleid=825872666&Country=Tajikistan&topic=Politics&subtopi_3, Media Report, including Wikileaks; https://drive.google.com/file/d/1Ot24vyt7CsL-T3v1apT6lQnX0wd8ULPn/view?usp=sharing, Media Report, including Wikileaks; https://drive.google.com/file/d/1SHKwgSK6GAYndJJxy5tCpFClsbCgLiDW/view?usp=sharing, Media Report, including Wikileaks; https://drive.google.com/file/d/1V3ZNUllNozl0OznhcmVoOCF0p0NNaqmk/view?usp=sharing, Media Report, including Wikileaks; https://drive.google.com/file/d/1ZnQ7zrtFT4uAfIJ8bs7Jwm7rpaPvvq4h/view?usp=sharing, Media Report, including Wikileaks",10,"Export-Import Bank of China, Government Agency",,,,79000000,USD,1,1,79000000,,,,,1,702,615,Tajikistan,TJK,TJ,762,923,FALSE,FALSE,FALSE,Concessional,,,,,,
34023,TRUE,China,China EXIMbank offers concessional loan of 216 million USD to upgrade telephone networks in Bangladesh,2006,ODA-like,"In September 2006, China pledged a concessional loan to Teletalk, of $211 milllion, but the deal expired without any payment in August 2008. In 2009, China pledged to renew the deal. The money was to be used to upgrade Bangladesh's telephone networks to 3G, via Teletalk. TeleTalk, Bangladesh, Ltd. was designated to implement the project under the supervision of the Ministry of Post and Telecommunication. The project will increase TeleTalk's capacity to provide service to 4.73 million new 3G subscribers and 4.77 million new 2. 5G GSM mobile subscribers. Planned completion was July 2010. In October 2012, Bangladeshi Prime Minister Sheikh Hasina inaugurated the 3G network. China National Electric Import and Export Corporation would implement the project. According to Teletalk, the project has a loan amount of USD 211 Million with an annual interest rate of 2%, 4 years grace period, 20 year repayment. In December 2010 , Teletalk Bangladesh signed the agreement with CMEC to expand the 2.5G network and to construct the new 3G communications network. The agreement is worth a total of approximately 216 million USD and it will be provided for with concessional loans from the China Export-Import Bank . The contract was enforced on June 9, 2011 and construction works officially started on January 6, 2012.",220,Communications,IMP INFRA,Implementation,Development,Loan (excluding debt rescheduling),Bangladesh,Bangladesh,380365971.2,FALSE,FALSE,"https://global.factiva.com/aa/?ref=LBA0000020060928e29s001hu&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=XHELEN0020061008e2a80000h&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.mofa.gov.bd/List.pdf, Government Source (Donor/Recipient); http://archive.thedailystar.net/newDesign/news-details.php?nid=121913, Media Report, including Wikileaks; http://www.china.org.cn/english/international/182597.htm, Media Report, including Wikileaks; http://bd2.mofcom.gov.cn/article/bilateralcooperation/bilateralagreement/200705/20070504675633.shtml, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=XNEWS00020110609e769003v1&pp=1&fcpil=zhcn&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=PMPLUN0020100622e66m000s9&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://www.teletalk.com.bd/highlights/net3g.html, Implementing/Intermediary Agency Source; http://archive.thedailystar.net/newDesign/news-details.php?nid=121913, Media Report, including Wikileaks; http://news.xinhuanet.com/english/sci/2012-10/14/c_131905686.htm, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=WDAN000020100115e61f00018&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://news.xinhuanet.com/english/sci/2012-10/14/c_131905686.htm, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=FNEXBD0020111010e7ab00062&cat=a&ep=ASE, Media Report, including Wikileaks; http://news.xinhuanet.com/fortune/2012-10/14/c_113364783.htm, Media Report, including Wikileaks; http://www.sasac.gov.cn/n1180/n1226/n2410/n314289/14951099.html, Implementing/Intermediary Agency Source; http://ieexpo.com/a/jbh/detail/15366, Media Report, including Wikileaks; http://www.iosrjournals.org/iosr-jef/papers/vol3-issue1/Version-1/B03110919.pdf, Academic Journal Article; https://www.dropbox.com/s/mjtkodex681kmip/211%20million%20China%20Eximbank%20Loan%20for%20Introduction%20of%203G%20Technology%20%26%20Expansion%20of%202.5G%20Network%20.pdf?dl=0, Implementing/Intermediary Agency Source; https://www.dropbox.com/s/kb5z0dq9gq64qme/Expansion%20of%202G%20and%203G%20Network%20to%20Rural%20Areas.pdf?dl=0, Government Source (Donor/Recipient)",20,"Export-Import Bank of China, Government Agency","China National Electric Import & Export Corporation, State-Owned Company; Post and Telecommunications Ministry; TeleTalk Bangladesh, Ltd., State-Owned Company","Post and Telecommunications Ministry; TeleTalk Bangladesh, Ltd., State-Owned Company",2,216000000,USD,0.567874143,1,216000000,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,Concessional,2,20,4,52.86,,
40431,TRUE,China,China Exim Bank loans $208 million for Modernization of Power Transmission Lines in South of Kyrgyzstan (Linked to Project #39619),2011,ODA-like,"On June 14, 2011, Kyrgyz Finance Minister Melis Mambetzhanov and President of Export-Import Bank of China Li Ruogu signed a concessional loan agreement for the modernization of power transmission lines in southern Kyrgyzstan for $208 million, according to the Finance Ministry's press service. The power lines are located in Batken, Jalal-Abad, and Osh. The Export-Import Bank of China extended the grace period from 5 to 7 years. The maturity period is 20 years and interest rate is 2%. The project will support construction of 500 kV Datka station in Jalal-Abad and construction of 220 kV power transmission line stretching for 256.5 km. On July 29, 2011, this project was contracted to TBEA on a ceremony held in Kyrgyzstan. According to AMP Kyrgyzstan, $197.5m of the committed amount has been disbursed as of 2018. This project is linked with #39619, an Eximbank loan for the construction of a power line from Datka to Kemin. ",230,Energy Generation and Supply,IMP INFRA,Implementation,Development,Loan (excluding debt rescheduling),Kyrgyz Republic,Kyrgyz Republic,221063335.1,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=AKIPEN0020110614e76e000dx&cat=a&ep=ASI, Media Report, including Wikileaks; https://books.google.com/books?id=TXuEAwAAQBAJ&pg=PA144&lpg=PA144&dq=china+kyrgyz+208+million&source=bl&ots=aX9xUVy6oP&sig=lCh8sfj2LwePwPsHUp0AyDoa4GQ&hl=en&sa=X&ved=0ahUKEwjY_ID7oObKAhXB5CYKHXgnABcQ6AEIJjAC#v=onepage&q=china%20kyrgyz%20208%20million&f=false, Other Academic (Working Paper, Dissertation); https://books.google.com/books?id=C-2u9Sb29hMC&pg=PA24&lpg=PA24&dq=china+kyrgyz+208+million&source=bl&ots=XKhwFxTc4j&sig=NR7nuzBTXOngnjo37nfceocdtkg&hl=en&sa=X&ved=0ahUKEwjY_ID7oObKAhXB5CYKHXgnABcQ6AEIIzAB#v=onepage&q=china%20kyrgyz%20208%20million&f=false, Other Official Source (non-Donor, non-Recipient); http://news.xinhuanet.com/english2010/china/2011-07/29/c_131016401.htm, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=UPIER00020091004e59u0000l&cat=a&ep=ASI, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=BBCCA00020090929e59t001rx&cat=a&ep=ASI, Media Report, including Wikileaks; https://www.adb.org/sites/default/files/project-document/100112/46348-003-pam.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/zrj0yfnwejus6nv/JICA%20Presenta, Other Official Source (non-Donor, non-Recipient); http://www.donors.kg/images/docs/reports_and_studies/HLC.DOCUMENT.ENGLISH.FINAL.PDF.edited_for_website_en.pdf, Other Official Source (non-Donor, non-Recipient); http://amp.gov.kg, Government Source (Donor/Recipient); http://kg.china-embassy.org/chn/dssghd/t1055859.htm, Government Source (Donor/Recipient); http://www.kenesh.kg/ru/draftlaw/17851/show, Government Source (Donor/Recipient); http://amp.gov.kg/aim/viewActivityPreview.do~public=true~pageId=2~activityId=2990, Government Source (Donor/Recipient)",13,"Export-Import Bank of China, Government Agency","Tebian Electric Apparatus, Private Sector",,,208000000,USD,0.940906822,1,208000000,,,,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,5,54.52,"Jalal-Abad, Osh, Batken",
40063,TRUE,China,"China Exim Bank loans $49m USD for Dushanbe-Dangara road reconstruction [Phase 1] (linked to ID #53750, #40440)",2009,ODA-like,"In 2009, the Export-Import Bank of China loaned Tajikistan 49 million USD for Phase I of the rehabilitation of the Dushanbe-Dangara section of the Dushanbe-Kulma road. This 154-km road between Dushanbe, Vakhdat, and Dangara is the first phase of the 1,100 km Tajikistan-China highway project. The total cost of this project is $51,578,000 with the remainder funded by the Tajik government. This section of the road is 57.8 km, and the project was implemented from 2009-2012. This project is linked to project ID #53750, an Exim bank loan for Phase II of the project, and #40440, an Exim bank loan for the Chormagzak tunnel as part of the Phase II project. ",210,Transport and Storage,IMP INFRA,Completion,Development,Loan (excluding debt rescheduling),Tajikistan,Tajikistan,63682901.72,FALSE,FALSE,"http://www.amcu.gki.tj/eng/index.php?option=com_profile&task=show_agrinfo&agcode=101029, Government Source (Donor/Recipient); http://www.crbc.com/site/crbcEN/businessUpdate/info/2014/2442.html, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/linked-documents/41340-015-dc.pdf, Other Official Source (non-Donor, non-Recipient); http://open_jicareport.jica.go.jp/pdf/12246633.pdf, Government Source (Donor/Recipient); http://documents.worldbank.org/curated/en/877071468303575509/pdf/891840NWP0P14700TJK0NOTE60final0web.pdf, Other Official Source (non-Donor, non-Recipient); http://minfin.tj/downloads/files/MTEFfinalTajikenglish.pdf, Government Source (Donor/Recipient); http://www.mofcom.gov.cn/dl/gbdqzn/upload/tajikesitan.pdf, Government Source (Donor/Recipient)",7,"Export-Import Bank of China, Government Agency","China Road and Bridge Corporation, State-Owned Company",,,49000000,USD,0.769437301,1,49000000,,,,,1,702,615,Tajikistan,TJK,TJ,762,923,FALSE,FALSE,FALSE,Concessional,2,20,5,54.52,"Dushanbe, Kulma",
39030,TRUE,China,China Exim Bank provided USD259 million loan for Phase-I realignment of Karakoram Highway at Attabad Lake in Pakistan (linked to #35739),2010,OOF-like,"In December 2010, Pakistan's National Highway Authority (NHA) has signed a contract with China Road and Bridge Corporation (CRBC) for the realignment of KKH. The project involves the realignment the portion of the highway that was submerged under water during the Attabad landslide in 2010. The cost of the project was US$275 million. It was based on 85% funding in foreign currency from China Exim Bank's concessional loan, and 15% in local currency by the Pakistan government. The project included the realignment of roads, construction of 5 tunnels with total length of 7.12 km, 78 culverts and 2 bridges. The application for the loan is under process with Economic Affair Division (EAD). Work would be completed in 2 years after commencement subject to availability and release of funds. The project was completed on Sept 14, 2015. The final year book report by the Pakistani government for 2016-2017 records a Preferential Buyer's Credit loan of USD259 million and that the project was completed on 30-06-2017. STAFF_NOTE: The KKH highway had been updated previous to the realignment by China. For details on this project, see #35739. Note that the previous upgrading and the realignment of the KKH highway are jointly called the Phase-I project of KKH Highway. STAFF_NOTE: There is a significant portion of contradicting information on the transaction in Pakistani finance ministry's Economic Affairs Division Year Book reports. Coder did not code these information and deferred to the report mentioned above as the more reliable source. See below for these contradicting reports. A Pakistani ministry of finance monthly project status report in August 2016 records the project as a loan of CNY259 million, which is slightly smaller than the amount recorded above. Moreover, the source suggested that part of the loan was fulfilled in August 2016, which contradicts the source above suggesting that the project was complete on September 14, 2015. A Pakistani Economic Affairs Division Year Book in the fiscal year of 2016/17 confirms the amount of 259 million USD, and also suggests that by 30 June 2017, 253.3 million of the total amount has been disbursed. It is therefore unlikely that the project has been finished, changed the project status to implementation. Stage 2 confirmation is needed here. According to Pakistan Ministry of Finance Estimates of Foreign Assistance for 2015-2016, China is estimated to disburse 3,744.874 million Pakistani rupees to the project in 2014-2015, according to the revised budget estimate. In the Estimates for 2016-2017, the revised budget for 2015-2016 states that China likely loaned 7,288.920 million Pakistani rupees, or 54 million USD, for this project during the year. The Estimates of Foreign Assistance for 2017-2018 initially estimated that 200 million Pakistani rupees would be loaned in 2016-2017, but the revised estimate states that 0 funds were likely to be disbursed during the year. ",210,Transport and Storage,IMP INFRA,Completion,Development,Loan (excluding debt rescheduling),Pakistan,Pakistan,311934554.4,FALSE,FALSE,"http://tribune.com.pk/story/394381/attabad-lake-govt-allocates-rs5b-for-kkh-realignment-spillway-widening/, Media Report, including Wikileaks; http://nha.gov.pk/wp-content/uploads/2012/11/Monthly-Progress-of-PSDP-And-Aided-Projects-1st-Aug-2014.pdf, Government Source (Donor/Recipient); http://archives.dailytimes.com.pk/business/25-Jan-2012/nha-inks-contract-with-chinese-firm-for-realignment-of-kkh, Media Report, including Wikileaks; http://brooshaaltimes.com/94pc-work-kkh-realignment-completes/, Media Report, including Wikileaks; http://www.eximbank.gov.cn/tm/project/index_293_14145.html, Implementing/Intermediary Agency Source; http://www.cnbridge.cn/2015/0915/285640.html, Media Report, including Wikileaks; http://pk.mofcom.gov.cn/article/jmxw/201509/20150901112809.shtml, Government Source (Donor/Recipient); http://www.ead.gov.pk/frmDetails.aspx, Government Source (Donor/Recipient); http://www.ead.gov.pk/userfiles1/file/EAD/2018/Final%20PCP%20Year%20Book%202016-17%20.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/Estimates_of_Foreign_Assistant_2017_18.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/foreign_assistance_2016_17.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/foreign_assistance_2015_16.pdf, Government Source (Donor/Recipient); http://www.crbc.com/site/crbc/kcklgc/index.html, Implementing/Intermediary Agency Source; http://finance.ifeng.com/a/20160530/14438768_0.shtml, Media Report, including Wikileaks; http://www.eximbank.gov.cn/aboutExim/annals/2012/201807/P020180712364614386021.pdf, Implementing/Intermediary Agency Source",15,"Export-Import Bank of China, Government Agency","China Road & Bridge Corporation (CRBC), State-Owned Company",,,259000000,USD,0.830302371,1,259000000,26-Jul-12,,14-Sep-15,25-Jan-15,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,Concessional,,,,,,
